Timesync, Reply_symmetric-based, Reply_switchdelaybased, Reply_2probebased, inter-packet-switch-arrival,  interpacket_clientdelay, Switch_reply_delay 
2017, 8324.000000, 8472.000000, -4294948120.000000, 1089, 1808, 296
2018, 7036.000000, 7184.000000, 14782.000000, 1067, 888, 296
2019, 2442.000000, 2590.000000, -4294937813.000000, 1800, 13199, 296
2020, 7443.000000, 7590.000000, 15593.000000, 1089, 898, 295
2021, 7078.000000, 7227.000000, 14987.000000, 1057, 944, 299
2022, 2461.000000, 2609.000000, -4294948930.000000, 13032, 13238, 296
2023, 2476.000000, 2625.000000, -4294937860.000000, 1860, 13172, 299
2024, 2440.000000, 2589.000000, -4294949129.000000, 13023, 13155, 299
2025, 2439.000000, 2590.000000, -4294948858.000000, 13184, 13372, 302
2026, 7325.000000, 7473.000000, 15296.000000, 1076, 861, 296
2027, 8718.000000, 8868.000000, 6045.000000, 13268, 938, 299
2028, 2391.000000, 2539.000000, -4294948683.000000, 13388, 13609, 296
2029, 8771.000000, 8919.000000, 5966.000000, 13385, 904, 296
2030, 7303.000000, 7451.000000, 15269.000000, 1079, 871, 296
2031, 8544.000000, 8693.000000, 6009.000000, 12947, 934, 299
2032, 8355.000000, 8503.000000, 5881.000000, 12598, 884, 296
2033, 8432.000000, 8580.000000, 8170.000000, 12652, 1979, 296
2034, 7418.000000, 7568.000000, 15635.000000, 1076, 937, 299
2035, 8531.000000, 8679.000000, 6010.000000, 12942, 945, 296
2036, 7186.000000, 7334.000000, 15163.000000, 1085, 938, 296
2037, 7473.000000, 7621.000000, 15707.000000, 1130, 945, 296
2038, 7212.000000, 7360.000000, 15127.000000, 1073, 888, 296
2039, 8808.000000, 8956.000000, 5996.000000, 13489, 934, 296
2040, 7295.000000, 7443.000000, 15396.000000, 1076, 941, 296
2041, 7095.000000, 7243.000000, 14870.000000, 1083, 881, 295
2042, 8730.000000, 8878.000000, 5953.000000, 13278, 885, 296
2043, 8751.000000, 8898.000000, 5908.000000, 13310, 858, 295
2044, 2590.000000, 2740.000000, 5952.000000, 1057, 914, 299
2045, 7436.000000, 7583.000000, 15674.000000, 1067, 934, 293
2046, 7523.000000, 7669.000000, 15723.000000, 1057, 867, 292
2047, 8740.000000, 8888.000000, 5933.000000, 13284, 868, 296
2048, 8390.000000, 8540.000000, 5876.000000, 12633, 864, 299
2049, 2444.000000, 2593.000000, -4294947143.000000, 12875, 14070, 299
2050, 2421.000000, 2569.000000, -4294948879.000000, 13136, 13355, 296
2051, 10053.000000, 10202.000000, 20835.000000, 1073, 901, 299
2052, 7333.000000, 7482.000000, 15342.000000, 1060, 868, 299
2053, 8713.000000, 8861.000000, 5919.000000, 13243, 868, 296
2054, 9581.000000, 9729.000000, 19815.000000, 1070, 861, 296
2055, 7255.000000, 7401.000000, 15230.000000, 1076, 898, 292
2056, 2404.000000, 2552.000000, -4294948738.000000, 13394, 13572, 296
2057, 8797.000000, 8945.000000, 5969.000000, 13401, 888, 296
2058, 8823.000000, 8971.000000, 5961.000000, 13439, 877, 296
2059, 8689.000000, 8837.000000, 6072.000000, 13183, 938, 296
2060, 8743.000000, 8890.000000, 5890.000000, 13391, 897, 293
2061, 2426.000000, 2576.000000, -4294949077.000000, 12844, 13105, 299
2062, 8571.000000, 8719.000000, 5936.000000, 12976, 885, 296
2063, 7335.000000, 7484.000000, 15412.000000, 1060, 901, 299
2064, 7358.000000, 7506.000000, 15451.000000, 1076, 905, 296
2065, 2264.000000, 2413.000000, -4294935282.000000, 66, 13776, 299
2066, 9135.000000, 9283.000000, 19087.000000, 1079, 948, 296
2067, 8575.000000, 8721.000000, 6022.000000, 13030, 951, 292
2068, 7332.000000, 7482.000000, 15470.000000, 1083, 944, 299
2069, 9681.000000, 9829.000000, 20112.000000, 1085, 917, 296
2070, 7482.000000, 7630.000000, 15808.000000, 1073, 958, 296
2071, 7054.000000, 7202.000000, 14934.000000, 1076, 951, 296
2072, 8744.000000, 8892.000000, 5809.000000, 13413, 867, 296
2073, 7578.000000, 7728.000000, 15777.000000, 1110, 865, 299
2074, 2633.000000, 2781.000000, 5986.000000, 1082, 901, 296
2075, 7060.000000, 7208.000000, 14790.000000, 1073, 871, 296
2076, 7474.000000, 7622.000000, 15617.000000, 1082, 875, 296
2077, 8790.000000, 8938.000000, 6004.000000, 13313, 868, 296
2078, 7445.000000, 7594.000000, 15533.000000, 1079, 861, 299
2079, 7223.000000, 7372.000000, 15121.000000, 1067, 871, 299
2080, 7517.000000, 7665.000000, 15687.000000, 1095, 874, 296
2081, 7905.000000, 8053.000000, 8951.000000, 11538, 2339, 296
2082, 8605.000000, 8753.000000, 5988.000000, 13030, 904, 296
2083, 7308.000000, 7456.000000, 15339.000000, 1067, 895, 296
2084, 7346.000000, 7494.000000, 15349.000000, 1086, 871, 296
2085, 7612.000000, 7759.000000, 15944.000000, 1042, 881, 295
2086, 7290.000000, 7438.000000, 15297.000000, 1079, 898, 296
2087, 7930.000000, 8077.000000, 16580.000000, 1070, 895, 295
2088, 7235.000000, 7383.000000, 15172.000000, 1073, 887, 296
2089, 8686.000000, 8835.000000, 5987.000000, 13155, 885, 299
2090, 7316.000000, 7462.000000, 15303.000000, 1083, 877, 293
2091, 8546.000000, 8694.000000, 6045.000000, 12904, 928, 295
2092, 7355.000000, 7503.000000, 15443.000000, 1070, 901, 296
2093, 7212.000000, 7359.000000, 15117.000000, 1083, 888, 295
2094, 8602.000000, 8750.000000, 5916.000000, 13017, 864, 295
2095, 2428.000000, 2576.000000, -4294948626.000000, 13411, 13612, 295
2096, 7118.000000, 7266.000000, 14915.000000, 1069, 874, 296
2097, 2439.000000, 2587.000000, -4294947028.000000, 12917, 14153, 295
2098, 7386.000000, 7535.000000, 15487.000000, 1067, 891, 299
2099, 2442.000000, 2590.000000, -4294948585.000000, 13451, 13639, 296
2100, 7472.000000, 7620.000000, 15591.000000, 1082, 864, 296
2101, 7073.000000, 7223.000000, 14923.000000, 1060, 918, 299
2102, 7222.000000, 7369.000000, 15153.000000, 1067, 888, 295
2103, 7305.000000, 7453.000000, 15239.000000, 1088, 858, 296
2104, 2634.000000, 2782.000000, 5975.000000, 1095, 901, 296
2105, 8461.000000, 8609.000000, 5953.000000, 12752, 891, 296
2106, 7514.000000, 7662.000000, 15731.000000, 1073, 888, 296
2107, 7303.000000, 7451.000000, 15305.000000, 1064, 881, 295
2108, 7208.000000, 7356.000000, 15070.000000, 1089, 871, 295
2109, 8729.000000, 8878.000000, 5933.000000, 13253, 864, 299
2110, 8474.000000, 8623.000000, 5948.000000, 12734, 867, 299
2111, 8542.000000, 8688.000000, 5941.000000, 12885, 871, 293
2112, 7299.000000, 7449.000000, 15271.000000, 1070, 871, 299
2113, 8473.000000, 8619.000000, 7745.000000, 12765, 1782, 293
2114, 2423.000000, 2571.000000, -4294949043.000000, 12957, 13182, 296
2115, 7179.000000, 7329.000000, 15152.000000, 1057, 925, 299
2116, 7413.000000, 7561.000000, 15497.000000, 1079, 875, 296
2117, 7194.000000, 7342.000000, 15085.000000, 1072, 884, 296
2118, 7384.000000, 7532.000000, 15432.000000, 1073, 868, 296
2119, 2409.000000, 2557.000000, -4294937526.000000, 1740, 13346, 296
2120, 2396.000000, 2544.000000, -4294949357.000000, 12703, 12925, 296
2121, 7025.000000, 7176.000000, 14761.000000, 1060, 885, 302
2122, 7083.000000, 7231.000000, 14829.000000, 1079, 871, 296
2123, 7007.000000, 7154.000000, 14705.000000, 1086, 888, 293
2124, 7464.000000, 7613.000000, 15635.000000, 1067, 887, 299
2125, 7175.000000, 7323.000000, 15083.000000, 1057, 895, 296
2126, 8790.000000, 8938.000000, 5947.000000, 13363, 865, 296
2127, 8796.000000, 8944.000000, 5952.000000, 13388, 874, 296
2128, 7171.000000, 7319.000000, 15065.000000, 1073, 898, 296
2129, 2263.000000, 2411.000000, -4294934081.000000, 72, 14380, 296
2130, 7601.000000, 7749.000000, 15909.000000, 1089, 898, 296
2131, 7419.000000, 7567.000000, 15585.000000, 1142, 944, 296
2132, 7180.000000, 7328.000000, 15109.000000, 1079, 914, 296
2133, 2420.000000, 2567.000000, -4294948709.000000, 13357, 13552, 295
2134, 2606.000000, 2754.000000, 6061.000000, 1060, 954, 296
2135, 8496.000000, 8644.000000, 5967.000000, 12834, 904, 296
2136, 6977.000000, 7123.000000, 14701.000000, 1076, 911, 292
2137, 7383.000000, 7532.000000, 15485.000000, 1057, 888, 299
2138, 8721.000000, 8869.000000, 5936.000000, 13256, 875, 296
2139, 7031.000000, 7178.000000, 14718.000000, 1067, 861, 293
2140, 7590.000000, 7740.000000, 15855.000000, 1082, 878, 299
2141, 8507.000000, 8653.000000, 5920.000000, 12844, 875, 292
2142, 7030.000000, 7178.000000, 14737.000000, 1079, 878, 296
2143, 7096.000000, 7244.000000, 14891.000000, 1057, 878, 296
2144, 2396.000000, 2544.000000, -4294948715.000000, 13429, 13609, 296
2145, 8222.000000, 8368.000000, 7774.000000, 12247, 1788, 292
2146, 7202.000000, 7352.000000, 15125.000000, 1088, 904, 299
2147, 7408.000000, 7558.000000, 15549.000000, 1070, 901, 299
2148, 2403.000000, 2552.000000, -4294948771.000000, 13285, 13502, 299
2149, 8732.000000, 8882.000000, 6042.000000, 13285, 931, 299
2150, 7318.000000, 7466.000000, 15302.000000, 1089, 877, 296
2151, 7531.000000, 7761.000000, 15885.000000, 1073, 948, 461
2152, 2398.000000, 2548.000000, -4294949048.000000, 13033, 13242, 299
2153, 7227.000000, 7377.000000, 15089.000000, 1102, 868, 299
2154, 7291.000000, 7440.000000, 15280.000000, 1064, 881, 299
2155, 8623.000000, 8772.000000, 5964.000000, 13032, 875, 299
2156, 9982.000000, 10130.000000, 20696.000000, 1070, 901, 296
2157, 7775.000000, 7923.000000, 16259.000000, 1073, 891, 296
2158, 6965.000000, 7113.000000, 14618.000000, 1067, 877, 295
2159, 7321.000000, 7469.000000, 15318.000000, 1066, 871, 296
2160, 8712.000000, 8860.000000, 5849.000000, 13332, 878, 296
2161, 7062.000000, 7210.000000, -4294950512.000000, 1064, 1862, 296
2162, 8599.000000, 8745.000000, 5977.000000, 12995, 887, 293
2163, 8811.000000, 8958.000000, 5953.000000, 13445, 888, 295
2164, 2642.000000, 2790.000000, 5936.000000, 1151, 901, 296
2165, 7792.000000, 7940.000000, 16243.000000, 1057, 858, 296
2166, 8624.000000, 8771.000000, 5943.000000, 13061, 878, 295
2167, 7705.000000, 7852.000000, 16091.000000, 1082, 881, 293
2168, 7484.000000, 7632.000000, 15630.000000, 1086, 874, 296
2169, 8393.000000, 8541.000000, 5906.000000, 12611, 865, 296
2170, 2433.000000, 2582.000000, -4294948980.000000, 13048, 13249, 299
2171, 7112.000000, 7260.000000, 14981.000000, 1054, 905, 296
2172, 8736.000000, 8886.000000, 5892.000000, 13351, 885, 299
2173, 7340.000000, 7490.000000, 15372.000000, 1057, 874, 299
2174, 9973.000000, 10120.000000, 20628.000000, 1080, 881, 295
2175, 8691.000000, 8838.000000, 5939.000000, 13212, 884, 293
2176, 8689.000000, 8837.000000, 5871.000000, 13256, 874, 295
2177, 8700.000000, 8848.000000, 7625.000000, 13199, 1712, 296
2178, 2438.000000, 2586.000000, -4294948635.000000, 13420, 13602, 296
2179, 2470.000000, 2618.000000, -4294949267.000000, 12822, 12955, 296
2180, 7335.000000, 7483.000000, 15435.000000, 1083, 924, 296
2181, 7363.000000, 7512.000000, 15423.000000, 1079, 888, 299
2182, 7353.000000, 7503.000000, 15430.000000, 1079, 901, 299
